Days,Date,0_DeathRate,1_RecoveryRate,2_Cases,3_DailyCases,4_DailyCases- 3-daymovingaverage,5_DailyCases- 7-daymovingaverage,6_CurrentlyInfected,7_Deaths,8_DailyDeaths,9_DailyDeaths- 3-daymovingaverage,10_DailyDeaths- 7-daymovingaverage,11_NewRecoveries,12_NewCases,13_DeathRate,14_RecoveryRate
316,"Dec 27, 2020",1.730,98.270,217312,3765,3724,3062,31503,3213,58,55,49,2408,3765,1.730,98.270
317,"Dec 28, 2020",1.730,98.270,220236,2924,3419,3102,32322,3252,39,49,50,2066,2924,1.730,98.270
318,"Dec 29, 2020",1.740,98.260,223120,2884,3191,3209,32868,3306,54,50,52,2284,2884,1.740,98.260
319,"Dec 30, 2020",1.740,98.260,226596,3476,3094,3354,33781,3349,43,45,50,2520,3476,1.740,98.260
320,"Dec 31, 2020",1.750,98.250,230304,3708,3356,3452,35439,3414,65,54,52,1985,3708,1.750,98.250
321,"Jan 01, 2021",1.750,98.250,234395,4091,3759,3488,37221,3460,46,52,51,2263,4091,1.750,98.250
322,"Jan 02, 2021",1.760,98.240,238012,3617,3805,3495,38078,3514,54,55,51,2706,3617,1.760,98.240
323,"Jan 03, 2021",1.760,98.240,240954,2942,3550,3378,38920,3548,34,44,48,2066,2942,1.760,98.240
324,"Jan 04, 2021",1.760,98.240,243847,2893,3151,3373,39572,3599,51,47,50,2190,2893,1.760,98.240
325,"Jan 05, 2021",1.770,98.230,247960,4113,3316,3548,40884,3655,56,47,50,2745,4113,1.770,98.230
326,"Jan 06, 2021",1.760,98.240,252317,4357,3787,3675,41559,3719,64,57,52,3618,4357,1.760,98.240
327,"Jan 07, 2021",1.770,98.230,258393,6076,4849,4012,44151,3791,72,64,54,3412,6076,1.770,98.230
328,"Jan 08, 2021",1.770,98.230,265299,6906,5780,4415,47705,3857,66,67,57,3286,6906,1.770,98.230
329,"Jan 09, 2021",1.780,98.220,273154,7855,6945,5021,51853,3932,75,71,60,3632,7855,1.780,98.220
330,"Jan 10, 2021",1.780,98.220,280775,7621,7461,5688,56243,3996,64,68,64,3167,7621,1.780,98.220
331,"Jan 11, 2021",1.780,98.220,286752,5977,7151,6130,59745,4044,48,63,63,2427,5977,1.780,98.220
332,"Jan 12, 2021",1.780,98.220,292212,5460,6353,6321,62722,4094,50,54,63,2433,5460,1.780,98.220
333,"Jan 13, 2021",1.780,98.220,297315,5103,5513,6429,64097,4145,51,49,61,3677,5103,1.780,98.220
334,"Jan 14, 2021",1.780,98.220,302623,5308,5290,6318,64725,4233,88,63,63,4592,5308,1.780,98.220
335,"Jan 15, 2021",1.780,98.220,309214,6591,5668,6274,66432,4315,82,74,65,4802,6591,1.780,98.220
336,"Jan 16, 2021",1.760,98.240,315910,6696,6198,6108,67557,4380,65,78,64,5506,6696,1.760,98.240
337,"Jan 17, 2021",1.760,98.240,322296,6386,6558,5931,69362,4446,66,71,65,4515,6386,1.760,98.240
338,"Jan 18, 2021",1.750,98.250,328294,5998,6360,5935,71006,4501,55,62,65,4299,5998,1.750,98.250
339,"Jan 19, 2021",1.730,98.270,334328,6034,6139,6016,72061,4548,47,56,65,4932,6034,1.730,98.270
340,"Jan 20, 2021",1.720,98.280,339774,5446,5826,6066,70140,4647,99,67,72,7268,5446,1.720,98.280
341,"Jan 21, 2021",1.710,98.290,345221,5447,5642,6085,67291,4743,96,81,72,8200,5447,1.710,98.290
342,"Jan 22, 2021",1.700,98.300,351020,5799,5564,5973,66976,4830,87,94,74,6027,5799,1.700,98.300
343,"Jan 23, 2021",1.700,98.300,356074,5054,5434,5737,65617,4935,105,96,79,6308,5054,1.700,98.300
344,"Jan 24, 2021",1.700,98.300,360661,4587,5146,5481,65100,5019,84,92,82,5020,4587,1.700,98.300
345,"Jan 25, 2021",1.690,98.310,364813,4152,4598,5217,64303,5084,65,85,83,4884,4152,1.690,98.310
346,"Jan 26, 2021",1.680,98.320,368143,3330,4023,4831,61445,5158,74,74,88,6114,3330,1.680,98.320
347,"Jan 27, 2021",1.680,98.320,371680,3537,3673,4558,58264,5252,94,78,86,6624,3537,1.680,98.320
348,"Jan 28, 2021",1.680,98.320,375607,3927,3598,4341,55812,5361,109,92,88,6270,3927,1.680,98.320
349,"Jan 29, 2021",1.670,98.330,379516,3909,3791,4071,53816,5452,91,98,89,5814,3909,1.670,98.330
350,"Jan 30, 2021",1.670,98.330,383083,3567,3801,3858,51945,5546,94,98,87,5344,3567,1.670,98.330
351,"Jan 31, 2021",1.680,98.320,386742,3659,3712,3726,50623,5654,108,98,91,4873,3659,1.680,98.320
352,"Feb 01, 2021",1.680,98.320,389518,2776,3334,3529,49671,5722,68,90,91,3660,2776,1.680,98.320
353,"Feb 02, 2021",1.680,98.320,391626,2108,2847,3355,46455,5794,72,82,91,5252,2108,1.680,98.320
354,"Feb 03, 2021",1.690,98.310,393836,2210,2365,3165,43787,5912,118,86,94,4760,2210,1.690,98.310
355,"Feb 04, 2021",1.690,98.310,396429,2593,2304,2975,41077,6020,108,100,95,5195,2593,1.690,98.310
356,"Feb 05, 2021",1.700,98.300,399048,2619,2474,2790,38440,6135,115,113,97,5141,2619,1.700,98.300
357,"Feb 06, 2021",1.710,98.290,401355,2307,2506,2610,36240,6243,108,111,100,4399,2307,1.710,98.290
358,"Feb 07, 2021",1.720,98.280,403435,2080,2335,2385,34866,6338,95,106,97,3359,2080,1.720,98.280
359,"Feb 08, 2021",1.720,98.280,404990,1555,1981,2210,33357,6395,57,86,97,3007,1555,1.720,98.280
360,"Feb 09, 2021",1.730,98.270,406766,1776,1804,2163,31477,6476,81,78,97,3575,1776,1.730,98.270
361,"Feb 10, 2021",1.730,98.270,408186,1420,1583,2050,29094,6557,81,73,92,3722,1420,1.730,98.270
362,"Feb 11, 2021",1.750,98.250,410012,1826,1674,1940,27880,6678,121,94,94,2919,1826,1.750,98.250
363,"Feb 12, 2021",1.760,98.240,411751,1739,1662,1815,26953,6774,96,100,91,2570,1739,1.760,98.240
364,"Feb 13, 2021",1.770,98.230,413154,1403,1656,1686,25736,6849,75,97,87,2545,1403,1.770,98.230
365,"Feb 14, 2021",1.770,98.230,414472,1318,1487,1576,24674,6912,63,78,82,2317,1318,1.770,98.230
366,"Feb 15, 2021",1.770,98.230,415782,1310,1343,1542,23733,6952,40,59,80,2211,1310,1.770,98.230
367,"Feb 16, 2021",1.780,98.220,417765,1983,1537,1571,23010,7015,63,56,77,2643,1983,1.780,98.220
368,"Feb 17, 2021",1.780,98.220,419015,1250,1515,1547,20705,7102,87,63,77,3468,1250,1.780,98.220
369,"Feb 18, 2021",1.800,98.200,420408,1393,1542,1486,19718,7196,94,81,74,2286,1393,1.800,98.200
370,"Feb 19, 2021",1.810,98.190,421967,1559,1400,1459,19201,7274,78,87,72,1998,1559,1.810,98.190
371,"Feb 20, 2021",1.810,98.190,423311,1344,1432,1451,18685,7333,59,77,69,1801,1344,1.810,98.190
372,"Feb 21, 2021",1.830,98.170,424507,1196,1367,1434,18169,7417,84,73,72,1628,1196,1.830,98.170
373,"Feb 22, 2021",1.830,98.170,425597,1090,1210,1402,17873,7474,57,67,75,1329,1090,1.830,98.170
374,"Feb 23, 2021",1.840,98.160,426456,859,1048,1241,17118,7529,55,65,73,1559,859,1.840,98.160
375,"Feb 24, 2021",1.850,98.150,427467,1011,987,1208,16502,7584,55,56,69,1572,1011,1.850,98.150
376,"Feb 25, 2021",1.850,98.150,428553,1086,985,1163,15649,7647,63,58,64,1876,1086,1.850,98.150
377,"Feb 26, 2021",1.860,98.140,429472,919,1005,1072,15166,7722,75,64,64,1327,919,1.860,98.140
378,"Feb 27, 2021",1.880,98.120,430539,1067,1024,1033,14712,7807,85,74,68,1436,1067,1.880,98.120
379,"Feb 28, 2021",1.880,98.120,431740,1201,1063,1033,14561,7860,53,71,63,1299,1201,1.880,98.120
380,"Mar 01, 2021",1.880,98.120,432773,1033,1100,1025,14282,7887,27,55,59,1285,1033,1.880,98.120
381,"Mar 02, 2021",1.890,98.110,433504,731,988,1007,13456,7933,46,42,58,1511,731,1.890,98.110
382,"Mar 03, 2021",1.900,98.100,434356,852,872,984,13038,7984,51,42,57,1219,852,1.900,98.100
383,"Mar 04, 2021",1.900,98.100,435548,1192,925,1000,12722,8052,68,55,58,1440,1192,1.900,98.100
384,"Mar 05, 2021",1.910,98.090,436728,1180,1075,1036,12585,8119,67,62,57,1250,1180,1.910,98.090
385,"Mar 06, 2021",1.920,98.080,437892,1164,1179,1051,12422,8178,59,64,53,1268,1164,1.920,98.080
386,"Mar 07, 2021",1.930,98.070,438956,1064,1136,1031,12468,8227,49,59,52,969,1064,1.930,98.070
387,"Mar 08, 2021",1.930,98.070,439992,1036,1088,1031,12510,8253,26,44,53,968,1036,1.930,98.070
