Days,Date,0_DeathRate,1_RecoveryRate,2_Cases,3_DailyCases,4_DailyCases- 3-daymovingaverage,5_DailyCases- 7-daymovingaverage,6_CurrentlyInfected,7_Deaths,8_DailyDeaths,9_DailyDeaths- 3-daymovingaverage,10_DailyDeaths- 7-daymovingaverage,11_NewRecoveries,12_NewCases,13_DeathRate,14_RecoveryRate
283,"Nov 24, 2020",1.570,98.430,3922,2,6,6,90,60,0,0,0,6,2,1.570,98.430
284,"Nov 25, 2020",1.560,98.440,3926,4,5,7,86,60,0,0,0,8,4,1.560,98.440
285,"Nov 26, 2020",1.560,98.440,3942,16,7,8,94,60,0,0,0,8,16,1.560,98.440
286,"Nov 27, 2020",1.560,98.440,3961,19,13,10,111,60,0,0,0,2,19,1.560,98.440
287,"Nov 28, 2020",1.560,98.440,3966,5,13,9,108,60,0,0,0,8,5,1.560,98.440
288,"Nov 29, 2020",1.550,98.450,3977,11,12,9,117,60,0,0,0,2,11,1.550,98.450
289,"Nov 30, 2020",1.550,98.450,3998,21,12,11,135,60,0,0,0,3,21,1.550,98.450
290,"Dec 01, 2020",1.550,98.450,4008,10,14,12,137,60,0,0,0,8,10,1.550,98.450
291,"Dec 02, 2020",1.550,98.450,4026,18,17,15,144,60,0,0,0,11,18,1.550,98.450
292,"Dec 03, 2020",1.540,98.460,4039,13,13,13,147,60,0,0,0,10,13,1.540,98.460
293,"Dec 04, 2020",1.540,98.460,4053,14,15,14,154,60,0,0,0,7,14,1.540,98.460
294,"Dec 05, 2020",1.540,98.460,4072,19,16,15,164,60,0,0,0,9,19,1.540,98.460
295,"Dec 06, 2020",1.530,98.470,4086,14,15,15,173,60,0,0,0,5,14,1.530,98.470
296,"Dec 07, 2020",1.530,98.470,4107,21,18,16,179,60,0,0,0,15,21,1.530,98.470
297,"Dec 08, 2020",1.530,98.470,4126,19,18,17,192,60,0,0,0,6,19,1.530,98.470
298,"Dec 09, 2020",1.520,98.480,4151,25,22,18,211,60,0,0,0,6,25,1.520,98.480
299,"Dec 10, 2020",1.520,98.480,4169,18,21,18,221,60,0,0,0,8,18,1.520,98.480
300,"Dec 11, 2020",1.510,98.490,4180,11,18,18,217,60,0,0,0,15,11,1.510,98.490
301,"Dec 12, 2020",1.510,98.490,4192,12,13,17,217,60,0,0,0,12,12,1.510,98.490
302,"Dec 13, 2020",1.510,98.490,4209,17,14,18,226,60,0,0,0,8,17,1.510,98.490
303,"Dec 14, 2020",1.500,98.500,4237,28,19,19,237,60,0,0,0,17,28,1.500,98.500
304,"Dec 15, 2020",1.500,98.500,4246,9,18,17,237,60,0,0,0,9,9,1.500,98.500
305,"Dec 16, 2020",1.490,98.510,4261,15,17,15,224,60,0,0,0,28,15,1.490,98.510
306,"Dec 17, 2020",1.480,98.520,4281,20,15,16,232,60,0,0,0,12,20,1.480,98.520
307,"Dec 18, 2020",1.480,98.520,4297,16,17,17,232,60,0,0,0,16,16,1.480,98.520
308,"Dec 19, 2020",1.470,98.530,4331,34,23,20,247,60,0,0,0,19,34,1.470,98.530
309,"Dec 20, 2020",1.460,98.540,4907,576,209,100,806,60,0,0,0,17,576,1.460,98.540
310,"Dec 21, 2020",1.460,98.540,5289,382,330,150,1176,60,0,0,0,12,382,1.460,98.540
311,"Dec 22, 2020",1.450,98.550,5716,427,462,210,1578,60,0,0,0,25,427,1.450,98.550
312,"Dec 23, 2020",1.440,98.560,5762,46,285,214,1607,60,0,0,0,17,46,1.440,98.560
313,"Dec 24, 2020",1.440,98.560,5829,67,180,222,1653,60,0,0,0,21,67,1.440,98.560
314,"Dec 25, 2020",1.430,98.570,5910,81,65,230,1720,60,0,0,0,14,81,1.430,98.570
315,"Dec 26, 2020",1.420,98.580,6020,110,86,241,1808,60,0,0,0,22,110,1.420,98.580
316,"Dec 27, 2020",1.420,98.580,6141,121,104,177,1920,60,0,0,0,9,121,1.420,98.580
317,"Dec 28, 2020",1.420,98.580,6285,144,125,142,2045,60,0,0,0,19,144,1.420,98.580
318,"Dec 29, 2020",1.440,98.560,6440,155,140,103,2195,61,1,0,0,4,155,1.440,98.560
319,"Dec 30, 2020",1.430,98.570,6690,250,183,133,2417,61,0,1,0,28,250,1.430,98.570
320,"Dec 31, 2020",1.420,98.580,6884,194,199,151,2583,61,0,0,0,28,194,1.420,98.580
321,"Jan 01, 2021",1.450,98.550,7163,279,241,179,2827,63,2,1,1,33,279,1.450,98.550
322,"Jan 02, 2021",1.470,98.530,7379,216,230,194,3016,64,1,1,0,26,216,1.470,98.530
323,"Jan 03, 2021",1.450,98.550,7694,315,270,222,3293,64,0,1,1,38,315,1.450,98.550
324,"Jan 04, 2021",1.470,98.530,8439,745,425,307,4022,65,1,0,1,15,745,1.470,98.530
325,"Jan 05, 2021",1.460,98.540,8966,527,529,361,4504,65,0,1,0,45,527,1.460,98.540
326,"Jan 06, 2021",1.470,98.530,9331,365,546,377,4847,66,1,0,1,21,365,1.470,98.530
327,"Jan 07, 2021",1.460,98.540,9636,305,399,394,5048,67,1,1,1,103,305,1.460,98.540
328,"Jan 08, 2021",1.260,98.740,9841,205,292,382,4519,67,0,1,0,734,205,1.260,98.740
329,"Jan 09, 2021",1.190,98.810,10053,212,240,382,4440,67,0,0,1,291,212,1.190,98.810
330,"Jan 10, 2021",1.030,98.970,10298,245,221,372,3803,67,0,0,0,882,245,1.030,98.970
331,"Jan 11, 2021",1.010,98.990,10547,249,235,301,3914,67,0,0,1,138,249,1.010,98.990
332,"Jan 12, 2021",0.990,99.010,10834,287,261,267,4035,67,0,0,0,166,287,0.990,99.010
333,"Jan 13, 2021",0.960,99.040,10991,157,231,237,3981,67,0,0,0,211,157,0.960,99.040
334,"Jan 14, 2021",0.890,99.110,11262,271,238,233,3533,69,2,1,0,717,271,0.890,99.110
335,"Jan 15, 2021",0.830,99.170,11450,188,205,229,3093,69,0,0,1,628,188,0.830,99.170
336,"Jan 16, 2021",0.780,99.220,11680,230,230,233,2704,70,1,1,0,618,230,0.780,99.220
337,"Jan 17, 2021",0.770,99.230,12054,374,264,251,2969,70,0,1,0,109,374,0.770,99.230
338,"Jan 18, 2021",0.750,99.250,12423,369,324,268,3147,70,0,0,1,191,369,0.750,99.250
339,"Jan 19, 2021",0.740,99.260,12594,171,305,251,3168,70,0,0,0,150,171,0.740,99.260
340,"Jan 20, 2021",0.730,99.270,12653,59,200,238,2961,71,1,0,1,265,59,0.730,99.270
341,"Jan 21, 2021",0.720,99.280,12795,142,124,219,2882,71,0,1,0,221,142,0.720,99.280
342,"Jan 22, 2021",0.690,99.310,13104,309,170,236,2809,71,0,0,0,382,309,0.690,99.310
343,"Jan 23, 2021",0.680,99.320,13302,198,216,232,2782,72,1,0,1,224,198,0.680,99.320
344,"Jan 24, 2021",0.690,99.310,13500,198,235,206,2860,73,1,1,0,119,198,0.690,99.310
345,"Jan 25, 2021",0.700,99.300,13687,187,194,181,2950,75,2,1,1,95,187,0.700,99.300
346,"Jan 26, 2021",0.680,99.320,14646,959,448,293,3679,75,0,1,1,230,959,0.680,99.320
347,"Jan 27, 2021",0.680,99.320,15465,819,655,402,4335,76,1,1,0,162,819,0.680,99.320
348,"Jan 28, 2021",0.670,99.330,16221,756,845,489,4858,76,0,1,1,233,756,0.670,99.330
349,"Jan 29, 2021",0.660,99.340,17023,802,792,560,5551,76,0,0,1,109,802,0.660,99.340
350,"Jan 30, 2021",0.660,99.340,17953,930,830,664,6371,77,1,0,0,109,930,0.660,99.340
351,"Jan 31, 2021",0.660,99.340,18782,829,853,755,7090,77,0,1,1,110,829,0.660,99.340
352,"Feb 01, 2021",0.610,99.390,19618,836,865,847,7027,77,0,0,0,899,836,0.610,99.390
353,"Feb 02, 2021",0.590,99.410,20454,836,834,830,7158,79,2,1,1,703,836,0.590,99.410
354,"Feb 03, 2021",0.560,99.440,21249,795,822,826,7169,79,0,0,0,784,795,0.560,99.440
355,"Feb 04, 2021",0.530,99.470,22058,809,814,834,7181,79,0,1,1,797,809,0.530,99.470
356,"Feb 05, 2021",0.510,99.490,22644,586,730,803,7234,79,0,0,0,533,586,0.510,99.490
357,"Feb 06, 2021",0.480,99.520,23134,490,628,740,6781,79,0,0,0,943,490,0.480,99.520
358,"Feb 07, 2021",0.460,99.540,23371,237,438,656,6350,79,0,0,1,668,237,0.460,99.540
359,"Feb 08, 2021",0.450,99.550,23557,186,304,562,6068,79,0,0,0,468,186,0.450,99.550
360,"Feb 09, 2021",0.430,99.570,23746,189,204,471,5301,79,0,0,0,956,189,0.430,99.570
361,"Feb 10, 2021",0.420,99.580,23903,157,177,379,4909,80,1,0,0,548,157,0.420,99.580
362,"Feb 11, 2021",0.400,99.600,24104,201,183,292,4225,80,0,1,0,885,201,0.400,99.600
363,"Feb 12, 2021",0.390,99.610,24279,175,177,234,3989,80,0,0,0,411,175,0.390,99.610
364,"Feb 13, 2021",0.380,99.620,24405,126,168,181,3145,80,0,0,1,970,126,0.380,99.620
365,"Feb 14, 2021",0.360,99.640,24571,166,155,172,2380,80,0,0,0,931,166,0.360,99.640
366,"Feb 15, 2021",0.360,99.640,24714,143,145,165,1749,82,2,1,0,772,143,0.360,99.640
367,"Feb 16, 2021",0.350,99.650,24786,72,127,149,1141,82,0,0,1,680,72,0.350,99.650
368,"Feb 17, 2021",0.340,99.660,24961,175,130,151,1182,82,0,1,0,134,175,0.340,99.660
369,"Feb 18, 2021",0.340,99.660,25111,150,133,144,1083,82,0,0,0,249,150,0.340,99.660
370,"Feb 19, 2021",0.340,99.660,25241,130,151,137,1088,83,1,0,1,124,130,0.340,99.660
371,"Feb 20, 2021",0.340,99.660,25323,82,121,131,1111,83,0,1,0,59,82,0.340,99.660
372,"Feb 21, 2021",0.340,99.660,25415,92,101,121,1047,83,0,0,0,156,92,0.340,99.660
373,"Feb 22, 2021",0.340,99.660,25504,89,88,113,1060,83,0,0,1,76,89,0.340,99.660
374,"Feb 23, 2021",0.340,99.660,25599,95,92,116,1070,83,0,0,0,85,95,0.340,99.660
375,"Feb 24, 2021",0.340,99.660,25692,93,92,104,1067,83,0,0,0,96,93,0.340,99.660
376,"Feb 25, 2021",0.330,99.670,25764,72,87,93,947,83,0,0,0,192,72,0.330,99.670
377,"Feb 26, 2021",0.330,99.670,25809,45,70,82,774,83,0,0,0,218,45,0.330,99.670
378,"Feb 27, 2021",0.330,99.670,25881,72,63,79,776,83,0,0,0,70,72,0.330,99.670
379,"Feb 28, 2021",0.330,99.670,25951,70,62,77,740,83,0,0,0,106,70,0.330,99.670
380,"Mar 01, 2021",0.330,99.670,26031,80,74,75,624,83,0,0,0,196,80,0.330,99.670
381,"Mar 02, 2021",0.330,99.670,26073,42,64,68,569,84,1,0,0,96,42,0.330,99.670
382,"Mar 03, 2021",0.330,99.670,26108,35,53,59,541,84,0,1,0,63,35,0.330,99.670
383,"Mar 04, 2021",0.330,99.670,26162,54,43,57,515,85,1,0,1,79,54,0.330,99.670
384,"Mar 05, 2021",0.330,99.670,26241,79,56,62,515,85,0,1,0,79,79,0.330,99.670
385,"Mar 06, 2021",0.330,99.670,26305,64,66,60,534,85,0,0,0,45,64,0.330,99.670
386,"Mar 07, 2021",0.330,99.670,26370,65,69,60,541,85,0,0,0,58,65,0.330,99.670
387,"Mar 08, 2021",0.330,99.670,26441,71,67,59,579,85,0,0,1,33,71,0.330,99.670
