Days,Date,0_CurrentlyInfected,1_DeathRate,2_RecoveryRate,3_Cases,4_DailyCases,5_DailyCases- 3-daymovingaverage,6_DailyCases- 7-daymovingaverage,7_CurrentlyInfected,8_Deaths,9_DailyDeaths,10_DailyDeaths- 3-daymovingaverage,11_DailyDeaths- 7-daymovingaverage,12_NewRecoveries,13_NewCases,14_DeathRate,15_RecoveryRate
347,"Jan 27, 2021",258321,2.880,97.120,2179679,15611,10636,12783,258321,55358,968,860,724,22000,15611,2.880,97.120
348,"Jan 28, 2021",254674,2.900,97.100,2194594,14915,13414,12243,254674,56220,862,940,724,17700,14915,2.900,97.100
349,"Jan 29, 2021",251541,2.920,97.080,2207393,12799,14442,11733,251541,57052,832,887,719,15100,12799,2.920,97.080
350,"Jan 30, 2021",247922,2.920,97.080,2217234,9841,12518,11363,247922,57512,460,718,710,13000,9841,2.920,97.080
351,"Jan 31, 2021",246209,2.920,97.080,2225686,8452,10364,11131,246209,57777,265,519,715,9900,8452,2.920,97.080
352,"Feb 01, 2021",238320,2.930,97.070,2232316,6630,8308,11138,238320,58396,619,448,713,13900,6630,2.930,97.070
353,"Feb 02, 2021",226582,2.950,97.050,2239968,7652,7578,10843,226582,59386,990,625,714,18400,7652,2.950,97.050
354,"Feb 03, 2021",219135,2.960,97.040,2252547,12579,8953,10409,219135,60212,826,811,693,19200,12579,2.960,97.040
355,"Feb 04, 2021",213609,2.970,97.030,2265494,12947,11060,10129,213609,60885,673,830,667,17800,12947,2.970,97.030
356,"Feb 05, 2021",206510,2.980,97.020,2276371,10877,12134,9854,206510,61661,776,758,658,17200,10877,2.980,97.020
357,"Feb 06, 2021",202101,2.980,97.020,2284999,8628,10817,9681,202101,61998,337,596,641,12700,8628,2.980,97.020
358,"Feb 07, 2021",200182,2.970,97.030,2291510,6511,8672,9403,200182,62128,130,414,622,8300,6511,2.970,97.030
359,"Feb 08, 2021",192429,2.980,97.020,2296326,4816,6652,9144,192429,62597,469,312,600,12100,4816,2.980,97.020
360,"Feb 09, 2021",181480,2.980,97.020,2302051,5725,5684,8869,181480,63271,674,424,555,16000,5725,2.980,97.020
361,"Feb 10, 2021",174218,2.990,97.010,2311297,9246,6596,8393,174218,63979,708,617,538,15800,9246,2.990,97.010
362,"Feb 11, 2021",169102,3.000,97.000,2321215,9918,8296,7960,169102,64513,534,639,518,14500,9918,3.000,97.000
363,"Feb 12, 2021",164386,3.000,97.000,2330422,9207,9457,7722,164386,65036,523,588,482,13400,9207,3.000,97.000
364,"Feb 13, 2021",159490,3.000,97.000,2336905,6483,8536,7415,159490,65415,379,479,488,11000,6483,3.000,97.000
365,"Feb 14, 2021",157040,3.000,97.000,2341706,4801,6830,7171,157040,65566,151,351,492,7100,4801,3.000,97.000
366,"Feb 15, 2021",152121,3.000,97.000,2346870,5164,5483,7220,152121,65949,383,304,478,9700,5164,3.000,97.000
367,"Feb 16, 2021",144830,3.010,96.990,2352766,5896,5287,7245,144830,66536,587,374,467,12600,5896,3.010,96.990
368,"Feb 17, 2021",140710,3.020,96.980,2362384,9618,6893,7299,140710,67074,538,503,442,13200,9618,3.020,96.980
369,"Feb 18, 2021",138762,3.020,96.980,2372209,9825,8446,7284,138762,67547,473,532,433,11300,9825,3.020,96.980
370,"Feb 19, 2021",136841,3.030,96.970,2381259,9050,9498,7263,136841,68118,571,528,441,10400,9050,3.030,96.970
371,"Feb 20, 2021",134974,3.030,96.970,2388417,7158,8677,7359,134974,68343,225,423,418,8800,7158,3.030,96.970
372,"Feb 21, 2021",135541,3.030,96.970,2394584,6167,7459,7554,135541,68443,100,298,411,5500,6167,3.030,96.970
373,"Feb 22, 2021",132728,3.030,96.970,2399500,4916,6080,7518,132728,68772,329,218,403,7400,4916,3.030,96.970
374,"Feb 23, 2021",128349,3.040,96.960,2405263,5763,5615,7500,128349,69214,442,291,383,9700,5763,3.040,96.960
375,"Feb 24, 2021",128727,3.040,96.960,2416037,10774,7151,7665,128727,69610,396,389,362,10000,10774,3.040,96.960
376,"Feb 25, 2021",130316,3.050,96.950,2426819,10782,9107,7801,130316,70003,393,410,351,8800,10782,3.050,96.950
377,"Feb 26, 2021",130285,3.050,96.950,2436506,9687,10414,7892,130285,70421,418,402,329,9300,9687,3.050,96.950
378,"Feb 27, 2021",130388,3.050,96.950,2444177,7671,9380,7966,130388,70589,168,327,321,7400,7671,3.050,96.950
379,"Feb 28, 2021",131275,3.050,96.950,2450362,6185,7848,7968,131275,70687,98,228,320,5200,6185,3.050,96.950
380,"Mar 01, 2021",129145,3.050,96.950,2455569,5207,6354,8010,129145,70924,237,167,308,7100,5207,3.050,96.950
381,"Mar 02, 2021",126136,3.050,96.950,2462061,6492,5961,8114,126136,71325,401,246,301,9100,6492,3.050,96.950
382,"Mar 03, 2021",126785,3.060,96.940,2472896,10835,7512,8123,126785,71711,386,341,301,9800,10835,3.060,96.940
383,"Mar 04, 2021",128899,3.060,96.940,2484306,11410,9579,8212,128899,72007,296,361,286,9000,11410,3.060,96.940
384,"Mar 05, 2021",129490,3.060,96.940,2493887,9581,10608,8198,129490,72297,290,324,268,8700,9581,3.060,96.940
385,"Mar 06, 2021",130252,3.060,96.940,2502122,8235,9742,8278,130252,72470,173,253,269,7300,8235,3.060,96.940
386,"Mar 07, 2021",131823,3.050,96.950,2508655,6533,8117,8327,131823,72532,62,175,263,4900,6533,3.050,96.950
387,"Mar 08, 2021",130170,3.050,96.950,2513768,5113,6627,8314,130170,72698,166,134,254,6600,5113,3.050,96.950
